,Timestamp,Close,Volume_(BTC),Normalized_Change
3857011,1557126900,5616.8,4.48422446,-5.3414047894628666e-05
3858451,1557213300,5872.81,2.94500279,-0.00020607670822263716
3859891,1557299700,5832.88,0.001,0.0
3861331,1557386100,6062.93,6.74677773,-0.0005049613275532974
3862771,1557472500,6282.64,2.52352275,4.775039911334726e-06
3864211,1557558900,6811.72,3.11900193,-0.0016233670750571947
3865651,1557645300,7504.33,46.81466378,0.003259453277849128
3867091,1557731700,7050.4,0.7815796,-0.00121274776834529
3868531,1557818100,8100.0,32.5064759,0.0001296128279667675
3869971,1557904500,8004.56,7.18591144,-0.0014136910346967547
3871411,1557990900,8083.63,15.61225088,0.0022082275918593455
3872851,1558077300,7308.84,11.74685261,0.0023641307315155156
3874291,1558163700,7339.99,0.29247964,0.0006548850887703409
3875731,1558250100,7942.19,1.07854705,0.0008567115360423198
3877171,1558336500,7925.34,10.80203436,-0.001526551636114563
3878611,1558422900,7968.59,4.30738788,-0.000467050937429017
3880051,1558509300,7930.96,6.55702371,0.0009133041327956807
3881491,1558595700,7629.38,0.80051224,0.0007373926163816562
3882931,1558682100,7892.01,19.59986727,-0.000666941389038605
3884371,1558768500,7975.08,0.58556092,2.507748944235414e-05
3885811,1558854900,7990.22,0.0025187,-0.00016147343887103324
3887251,1558941300,8796.75,16.24496689,-4.2062757634481504e-05
3888691,1559027700,8688.21,0.9992836,0.0003601285877667907
3890131,1559114100,8525.07,1.9372011,0.0007150250200148823
3891571,1559200500,8706.19,3.6720072,-0.00030332450551800555
3893011,1559286900,8246.47,19.46502717,0.000888075795391205
3894451,1559373300,8525.62,16.03800547,-0.00047409048556733296
3895891,1559459700,8588.37,0.38808582,0.00028984292608653635
3897331,1559546100,8411.26,17.40325105,0.000573900706860303
3898771,1559632500,7825.86,22.13131069,-0.004107084431955876
3900211,1559718900,7747.44,5.09896348,0.0011229798289099666
3901651,1559805300,7801.05,1.46043108,-0.0006349328510408817
3903091,1559891700,7944.28,105.60254748,0.0036109052096620206
3904531,1559978100,7934.88,0.37267802,0.0004925183812646329
3905971,1560064500,7883.25,0.01618526,0.0
3907411,1560150900,7715.0,3.97114819,0.0007460405452313267
3908851,1560237300,7918.7,2.60564848,0.0002095864329398985
3910291,1560323700,7968.88,3.06217529,6.274368077041949e-06
3911731,1560410100,8119.12,0.29695283,0.0
3913171,1560496500,8245.15,9.51048178,-0.0008642843009796008
3914611,1560582900,8699.64,4.92863,-0.00026789892506992705
3916051,1560669300,9306.93,1.74868992,-0.0013804456590740283
3917491,1560755700,9154.37,0.3593337,-1.0923756549030493e-06
3918931,1560842100,9134.11,0.66065046,0.0006444201312909648
3920371,1560928500,9152.73,0.48286064,-0.0014968733074006918
3921811,1561014900,9303.95,1.33768055,-0.000912272321894577
3923251,1561101300,9696.28,7.57226206,-0.00042508584257800125
3924691,1561187700,10740.89,2.32606103,-4.655324434215145e-05
3926131,1561274100,10718.6,3.145936,-0.0005442103209533974
3927571,1561360500,10740.78,7.2794339,7.261515087183202e-05
3929011,1561446900,11345.44,17.87112032,0.00010575818039515739
3930451,1561533300,12610.0,16.57948464,0.00039635354736424893
3931891,1561619700,12459.41,15.8890243,0.0024595420544061067
3933331,1561706100,11450.0,26.94631807,-0.0031557791410183333
3934771,1561792500,11698.73,6.16365327,0.0034092215951443245
3936211,1561878900,11712.37,12.51787137,-0.0038758394295094487
3937651,1561965300,10982.86,7.99283379,-0.0008265148139339015
3939091,1562051700,9832.9,4.15439538,0.0008900937443480285
3940531,1562138100,11446.01,2.65309587,0.0002349611746312253
3941971,1562224500,11843.41,17.56066065,0.00010131190473985447
3943411,1562310900,10871.27,8.97893253,0.000822593660789847
3944851,1562397300,11471.49,0.1267264,-0.0017403742372218537
3946291,1562483700,11209.49,0.03699585,0.0
3947731,1562570100,11458.21,2.15121405,-0.00023482129139477652
3949171,1562656500,12637.58,3.11216015,0.0025068393460117274
3950611,1562742900,12851.06,1.26258003,5.6801426104953656e-05
3952051,1562829300,11536.5,5.70155943,0.0018066378366030365
3953491,1562915700,11652.1,19.12719931,-0.00021545822642687152
3954931,1563002100,11533.41,3.13379059,-0.0002966177767717121
3956371,1563088500,11155.25,0.21747356,-0.0007185635188620877
3957811,1563174900,10307.0,2.30510898,-0.001087822218768889
3959251,1563261300,10643.69,14.81388925,0.004771513419706064
3960691,1563347700,9473.58,31.02237799,-0.0015413891531874328
3962131,1563434100,9906.84,3.25939037,0.00015441490376324812
3963571,1563520500,10488.83,0.55481686,-0.0015554965653030738
3965011,1563606900,10674.0,1.07262997,-0.000478024913533763
3966452,1563693360,10617.46,0.00329456,0.0
3967892,1563779760,10589.99,0.2784708,0.0
3969332,1563866160,10100.98,2.80740369,0.0011569633371174336
3970772,1563952560,9697.11,15.01937787,0.00017527923528751555
3972212,1564038960,10080.41,0.40573819,0.0007553506482435916
3973652,1564125360,9735.71,17.62488868,-0.000686604933893561
3975092,1564211760,10072.39,0.01101257,-0.0009868362209638887
3976532,1564298160,9492.99,0.07890883,1.0533977872364404e-05
3977972,1564384560,9584.03,1.76144325,0.0004922435145351944
3979412,1564470960,9503.23,0.54415492,0.0009482509395779586
3980852,1564557360,9750.13,1.95229719,0.0005105016755322474
3982292,1564643760,9960.0,19.20563609,0.0008396558313947817
3983732,1564730160,10548.43,6.15823523,0.0009953650650538991
3985172,1564816560,10775.04,4.70949999,0.0002022785096711835
3986612,1564902960,10715.94,0.0250387,0.0
3988052,1564989360,11693.89,16.63455994,-0.0006751668663357366
3989492,1565075760,12192.34,7.35755477,0.0009333212058935603
3990932,1565162160,11583.45,9.74005894,0.000565142364106926
3992372,1565248560,11876.63,0.39152331,0.0002811454911081548
3993812,1565334960,11804.9,1.75209916,2.371840158308936e-05
3995252,1565421360,11797.84,6.8150184,0.0001923710880661652
3996692,1565507760,11326.93,1.64117968,0.0011622462215975233
3998132,1565594160,11362.84,1.74417476,-0.00029578818748750665
3999572,1565680560,11334.83,0.03923612,8.645169599698332e-05
4001012,1565766960,10598.24,1.17828233,-0.0007780925401321796
4002452,1565853360,9763.16,65.73902245,0.0017177984368033482
4003892,1565939760,9948.32,1.41239974,1.7088020393051888e-05
4005332,1566026160,10371.21,0.99221806,-0.0005161173313163157
4006772,1566112560,10128.39,0.21334819,0.001634307444970259
4008212,1566198960,10690.22,67.16275399,0.0024932490057797433
4009652,1566285360,10820.14,6.73472419,0.0001247517670857122
4011092,1566371760,10167.56,1.56142927,-0.0014597044738661395
4012532,1566458160,9979.94,0.23450285,0.0004667187468701655
4013972,1566544560,10185.45,6.90975645,-0.00021604104779915327
4015412,1566630960,10286.89,8.27139862,0.0011079498558014289
4016852,1566717360,10091.04,0.0055,0.001386435495123567
4018292,1566803760,10363.47,28.59512235,-0.0019423051265640581
4019733,1566890220,10204.23,2.0025,0.0006375639767539099
4021173,1566976620,10154.36,0.8344709,0.0007154364014433332
4022613,1567063020,9516.02,3.35700697,8.616305412297663e-05
4024053,1567149420,9487.12,11.4722534,0.0008309627899285432
4025493,1567235820,9600.01,0.08111799,0.0009335017868701304
4026933,1567322220,9624.67,1.37566063,3.428571428570673e-05
4028373,1567408620,9757.67,0.05925311,0.0
4029813,1567495020,10376.09,2.38329943,0.0011984359688657622
4031253,1567581420,10579.51,0.11010233,0.0002740396563731358
4032693,1567667820,10555.12,0.04088293,0.0001866044525526774
4034133,1567754220,10720.17,5.10754511,0.0004997422038818205
4035573,1567840620,10343.7,0.22206353,0.0014017852488167482
4037013,1567927020,10570.82,0.07907102,-0.0005499284903657915
4038453,1568013420,10232.63,1.9307665,0.0
4039893,1568099820,10253.15,0.13373032,0.000299330552581722
4041333,1568186220,10010.09,0.51836292,0.0006369509417987774
4042773,1568272620,10067.05,0.07613713,0.0005252006981496726
4044213,1568359020,10299.87,0.00633449,0.0008681885996650353
4045653,1568445420,10305.11,0.29337861,0.001461213407892677
4047093,1568531820,10332.5,0.01084004,0.0
4048533,1568618220,10293.74,1.67753666,0.00048258471206581656
4049973,1568704620,10220.49,7.06968986,-9.784362436302705e-06
4051413,1568791020,10191.0,0.20258781,7.555115549118912e-05
4052853,1568877420,9850.12,0.21639451,-1.4213226829012537e-05
4054293,1568963820,10177.05,0.58126145,0.0005254164047769057
4055733,1569050220,10072.58,0.04054225,0.0010136073312967972
4057173,1569136620,9940.19,0.62845252,1.911395741397113e-05
4058613,1569223020,9917.44,1.01675182,-0.0007780232155670181
4060053,1569309420,9744.55,0.16114196,-0.001362614822906151
4061493,1569395820,8462.46,0.04470259,0.000864249130438043
4062933,1569482220,8385.23,3.66236952,0.00035645226281616146
4064373,1569568620,8051.56,0.01431236,3.7259721371487297e-06
4065813,1569655020,8205.69,2.036359,-0.00047428613231257006
4067253,1569741420,8090.7,0.01662508,0.0003200181879062959
4068693,1569827820,7774.64,0.31084239,-0.0009140603073817919
4070133,1569914220,8378.23,3.21393948,-0.00024474163640218717
4071573,1570000620,8244.22,4.30126687,0.0009306947490881241
4073013,1570087020,8292.85,0.40614518,0.0
4074453,1570173420,8107.81,0.14346363,2.5900281449729573e-05
4075893,1570259820,8108.59,1.40606382,0.0014248487714527435
4077334,1570346280,7990.74,0.74978614,-0.00046450307561133946
4078774,1570432680,7868.03,5.40733124,-3.812913065549738e-06
4080214,1570519080,8232.99,0.00127783,0.0
4081654,1570605480,8171.09,14.03833656,-0.0012228728690092982
4083094,1570691880,8591.43,0.49614588,0.0003665100563377892
4084534,1570778280,8420.29,0.18104949,0.00014011805539869787
4085975,1570864740,8334.76,0.01160292,0.0017199417423633366
4087415,1570951140,8337.96,0.01993325,-0.00010555254357631205
4088855,1571037540,8317.32,0.0030662,0.0
4090295,1571123940,8308.12,0.02646029,0.0005233101593146857
4091735,1571210340,8140.55,1.02922281,0.00042362475442040987
4093175,1571296740,7979.12,2.1785948,0.00012280547862814664
4094615,1571383140,7907.25,0.91123601,-0.00034916863706579656
4096055,1571469540,7937.0,0.16545235,0.0001813958409964174
4097495,1571555940,7926.2,0.08461121,-3.5327129216513075e-05
4098935,1571642340,8227.45,1.23264792,0.0004179377928752165
4100375,1571728740,8211.45,1.32549844,-0.00036913315839109777
4101815,1571815140,7974.39,0.50517395,0.000334709780295005
4103255,1571901540,7426.77,0.27102721,6.7319486163826e-05
4104695,1571987940,7476.63,0.68423148,-5.216525954227358e-05
4106135,1572074340,9628.25,0.5744029,0.0006881248131787007
4107575,1572160740,9175.55,30.66935884,0.0015430268353912784
4109015,1572247140,9417.13,9.21400938,0.0018263030030655372
4110455,1572333540,9454.8,0.05755675,-0.0006434734016882634
4111895,1572419940,9242.23,3.0076951,0.0011520724876227704
4113335,1572506340,9125.51,0.46312195,-0.0010970313235353808
4114775,1572592740,9125.0,2.80046939,-0.0005943256158726688
4116215,1572679140,9227.7,0.2073524,0.0
4117655,1572765540,9294.13,0.14834735,-0.001608974911630148
4119095,1572851940,9183.54,0.01109275,-0.00034312267779489276
4120535,1572938340,9212.82,1.10829754,8.899848485503113e-05
4121975,1573024740,9370.28,4.90023855,0.0006495050856568314
4123415,1573111140,9278.1,0.03472448,0.0
4124855,1573197540,9180.23,0.04432378,0.0
4126296,1573284000,8849.82,2.1526,0.001035106710810157
4127736,1573370400,8846.32,0.38123835,1.2434394439404604e-05
4129176,1573456800,8788.0,1.8732404,0.0006947832128550339
4130616,1573543200,8770.0,0.07603441,0.0
4132056,1573629600,8743.45,0.85506064,-0.0004187743641437442
4133496,1573716000,8665.0,1.011448,-0.00020546632776273198
4134936,1573802400,8557.3,2.03897903,-0.0001718126704246514
4136376,1573888800,8474.35,0.34531333,5.663830424911927e-05
4137816,1573975200,8459.97,0.29300658,0.0013622128758628478
4139256,1574061600,8445.0,0.31032594,0.0
4140696,1574148000,8123.0,0.322789,0.0006803198118232627
4142136,1574234400,8127.8,2.23902307,-0.00022643478432088585
4143576,1574320800,8060.95,1.05830243,0.0005641311759965509
4145016,1574407200,7482.98,0.61318762,-0.0003235051921245419
4146456,1574493600,7228.65,1.073675,-0.0006035195154125419
4147896,1574580000,7209.01,4.04742818,0.0010074442787696052
4149336,1574666400,6703.28,40.3374896,0.0003295806868700179
4150776,1574752800,7189.0,6.90888598,-0.0010833813753094524
4152216,1574839200,7085.71,0.54307473,0.0013727106807883617
4153656,1574925600,7534.53,11.2057774,0.000497460959263917
4155096,1575012000,7473.76,17.43503072,0.0017337319046740723
4156536,1575098400,7750.37,0.00429252,0.0
4157976,1575184800,7331.37,0.20623979,0.0003667818370725777
4159416,1575271200,7234.49,0.04844889,-0.0003788847789262325
4160856,1575357600,7297.0,13.5689025,0.000809266443102798
4162296,1575444000,7148.2,0.03846253,0.0
4163736,1575530400,7288.84,0.19791709,0.00015912208504799101
4165176,1575616800,7385.85,1.6612092,-0.0001245780257903694
4166616,1575703200,7544.49,0.11158211,-0.001069471885229411
4168056,1575789600,7454.54,0.82808652,0.0005094967512878445
4169496,1575876000,7490.0,0.01868008,0.0
4170936,1575962400,7336.55,1.07906633,0.0
4172376,1576048800,7214.51,0.17240242,0.0
4173817,1576135260,7153.53,0.48882401,0.0
4175257,1576221660,7228.19,0.78815982,0.00016460609346866665
4176697,1576308060,7250.0,0.05637993,0.0
4178137,1576394460,7054.2,0.015561,0.0
4179577,1576480860,7083.23,0.10984335,0.0
4181017,1576567260,6881.27,0.02951019,0.0
4182457,1576653660,6600.92,4.3328771,0.0003452871335109864
4183897,1576740060,7135.51,11.64142348,-0.00021026042856682285
4185337,1576826460,7122.43,0.10067,0.0
4186777,1576912860,7140.57,0.01124382,-0.0007469965971712132
4188217,1576999260,7138.04,0.0643437,0.00015408018332745452
4189657,1577085660,7497.64,0.01343806,0.0
4191097,1577172060,7315.29,0.16526347,0.00019270982820121838
4192537,1577258460,7226.43,1.71172602,-0.0012025908350940793
4193977,1577344860,7191.95,0.13768322,0.0
4195417,1577431260,7178.19,0.36404171,-0.0007849359224599305
4196857,1577517660,7301.05,0.33363697,0.00032861182044097463
4198297,1577604060,7311.0,0.00609482,0.0
4199737,1577690460,7375.66,12.39159798,-0.00032414383306177824
4201177,1577776860,7221.5,0.49979616,0.0
4202617,1577863260,7206.64,0.18161007,-8.881487649185782e-05
4204057,1577949660,7082.11,2.25471652,0.0006279492447676627
4205497,1578036060,7223.95,11.1344141,-0.0011544399511060626
4206937,1578122460,7359.52,0.04942269,-0.0010745930828852072
4208377,1578208860,7452.68,2.97723661,-0.00011675015868626425
4209817,1578295260,7520.77,0.47209332,0.00020605345159462407
4211257,1578381660,7868.0,20.08223362,1.2709694065231589e-06
4212697,1578468060,8337.67,2.21590621,0.00015469554956482035
4214137,1578554460,7941.45,7.56221065,9.191431068050244e-05
4215577,1578640860,7733.54,6.0867126,0.0
4217017,1578727260,8117.34,1.03211611,0.0
4218457,1578813660,8093.93,1.01878493,-0.0008371294743767202
4219897,1578900060,8072.65,1.01517466,-1.238765941362448e-05
4221337,1578986460,8500.73,1.95936162,-0.0007475530880417835
4222777,1579072860,8622.65,4.04524801,0.0011734342818884552
4224217,1579159260,8670.93,0.57051726,-0.000684362377380299
4225657,1579245660,8892.78,1.79758157,0.0008112359550561062
4227097,1579332060,8875.89,0.10076148,-6.196945694466605e-05
4228537,1579418460,9074.62,0.46432852,-0.0009121642116177332
4229977,1579504860,8676.35,2.54330739,0.0005425604707258246
4231417,1579591260,8630.62,0.03,0.0
4232857,1579677660,8746.91,6.76352835,-0.00038428327166889676
4234297,1579764060,8542.84,0.542,-0.0004614177470166543
4235737,1579850460,8304.98,1.72847193,-0.0007893059289527383
4237177,1579936860,8326.1,0.279919,-0.0013072398478455559
4238618,1580023320,8338.52,0.2180821,0.0009141939696745445
4240058,1580109720,8641.6,0.07786779,-0.0002222304529797484
4241499,1580196180,9015.43,2.24079752,0.0007448335485443432
4242939,1580282580,9330.0,1.12261783,0.0002410994133247609
4244379,1580368980,9324.2,0.00798403,0.0
4245819,1580455380,9329.07,3.97073004,-0.002025733039319262
4247259,1580541780,9426.07,0.68415277,0.00037647328312287145
4248699,1580628180,9359.89,4.30711243,-0.0005227151256012205
4250139,1580714580,9360.31,4.37710854,0.00027235267856200895
4251579,1580800980,9278.7,5.04992198,-0.0017533139144462273
4253019,1580887380,9270.99,0.56676496,-0.0006465191581219408
4254459,1580973780,9661.59,4.04487142,-1.966588693155333e-05
4255899,1581060180,9779.19,0.22650757,-0.0008320489281614297
4257340,1581146640,9743.19,0.01811303,0.0
4258780,1581233040,10123.32,0.00638148,0.0
4260220,1581319440,9971.45,0.59438294,-0.001112408474785568
4261660,1581405840,9761.18,0.12314525,-1.0244673538334317e-06
4263100,1581492240,10363.59,0.29122501,-0.0005377475617926697
4264540,1581578640,10441.48,0.7537912,-0.0005222292385130081
4265980,1581665040,10141.14,0.14534913,0.0009664120106986351
4267420,1581751440,10230.51,0.53564431,-5.180850793458588e-05
4268860,1581837840,9985.11,0.02031326,4.005804410587303e-05
4270300,1581924240,9808.27,1.12570639,-0.0004681915362394678
4271740,1582010640,9796.84,0.77330687,0.0
4273180,1582097040,10097.56,0.11380766,-0.0010320060671249911
4274620,1582183440,9614.67,2.03002266,-0.00019141085403571534
4276060,1582269840,9676.67,0.28949082,0.00013329255338925293
4277500,1582356240,9625.28,0.10563519,-1.0389318949201715e-06
4278940,1582442640,9904.36,0.50832629,-0.0002181333441053356
4280380,1582529040,9730.48,1.09197671,-0.00028886670703256697
4281820,1582615440,9485.14,15.93938688,0.00024137200485282876
4283260,1582701840,9158.27,0.13073975,0.00010044556341773374
4284700,1582788240,8781.36,31.19871617,-0.00033263313299402545
4286140,1582874640,8751.71,4.4193884,-0.00019542857142847164
4287580,1582961040,8750.34,0.44963768,0.0002559245388216711
4289020,1583047440,8539.68,2.81713744,-0.00027174676949311133
4290460,1583133840,8611.8,0.28406743,-0.0011567279131813398
4291900,1583220240,8765.85,1.48081126,-0.000815188538038277
4293340,1583306640,8822.01,0.25737013,-6.801217417860074e-06
4294780,1583393040,8925.72,0.20423789,-0.0006289160111252846
4296220,1583479440,9128.67,7.94967312,-0.0007092587314462898
4297660,1583565840,9077.82,0.03476538,0.00031165169894224835
4299100,1583652240,8758.43,0.028,0.00017922374429220423
4300540,1583738640,7923.58,3.79416795,-0.001252263488368842
4301980,1583825040,7887.86,26.89006215,0.0005169831498972277
4303420,1583911440,7865.85,0.07704853,0.0001690567649399057
4304860,1583997840,7411.45,38.11909052,0.002477839420931196
4306300,1584084240,5179.92,11.31723707,-0.0021125943122460964
4307740,1584170640,5486.64,1.10083294,0.0003716740637093005
4309180,1584257040,5261.51,0.01098543,0.0
4310620,1584343440,4967.97,11.9347773,0.0005311219347322397
4312060,1584429840,5369.53,0.27148146,0.0006551213928774972
4313500,1584516240,5205.66,17.17868901,0.0015037882420639007
4314940,1584602640,5416.85,2.05811995,-0.00034164358264087975
4316380,1584689040,6277.53,1.3856818,-0.0005323396326856767
4317820,1584775440,6120.15,36.42346591,-0.002921839562658125
4319260,1584861840,6317.88,0.99637601,-0.00036893065528733476
4320700,1584948240,5903.63,17.7848044,-0.00019991698362549297
4322140,1585034640,6605.02,0.09005261,0.0
4323580,1585121040,6675.64,7.89233805,-0.001413094677343393
4325020,1585207440,6645.47,2.893485,-0.0005932367993520333
4326460,1585293840,6733.24,3.24595624,0.00010840559135257105
4327900,1585380240,6185.81,4.26550655,-6.466454459180282e-06
4329340,1585466640,6164.99,0.38451893,0.0
4330780,1585553040,6274.04,8.00040653,0.00029955767441269316
4332220,1585639440,6457.0,0.09224006,0.0
4333660,1585725840,6320.0,0.13141941,0.0
4335100,1585812240,6678.88,38.70571233,-0.003549072462984149
4336540,1585898640,6852.71,21.51315197,0.00025822527748268684
4337980,1585985040,6739.32,0.09407793,-0.00032357944172146957
4339420,1586071440,6790.72,2.2400315,-7.658095490566354e-05
4340860,1586157840,7023.24,22.19856196,-0.0007110034552772816
4342300,1586244240,7354.48,2.08330078,-5.847118254558802e-05
4343740,1586330640,7308.23,7.54112568,-0.00017106930633449115
4345180,1586417040,7323.51,0.01726496,-0.0002690690756316642
4346620,1586503440,6926.78,15.97912895,0.00038675452344054097
4348060,1586589840,6892.45,0.37802528,0.0010449790279521073
4349501,1586676300,6822.07,1.56486133,0.0005757398183416775
4350941,1586762700,6725.02,5.212332,-2.9739776952322017e-06
4352381,1586849100,6909.02,2.89,0.0
4353821,1586935500,6880.87,8.92646681,3.923768445351156e-05
4355261,1587021900,6937.26,47.14300089,-0.002933365331930016
4356701,1587108300,7057.4,2.1477773,-0.00023385182298120487
4358141,1587194700,7083.79,5.72659465,4.23484173690879e-05
4359581,1587281100,7169.89,0.02428252,-0.001270809505655153
4361021,1587367500,7193.17,2.51137481,-0.00012235324215237556
4362461,1587453900,6889.0,0.84319064,-2.6129293551042276e-05
4363901,1587540300,6930.71,1.18516147,0.0
4365341,1587626700,7078.13,0.20438297,-0.00046502818438296325
4366781,1587713100,7550.5,4.20311345,-7.284816455740526e-05
4368221,1587799500,7562.87,0.13886218,0.0
4369661,1587885900,7564.23,0.01682702,0.0
4371101,1587972300,7688.72,3.73615985,0.0005901269422845404
4372541,1588058700,7715.01,3.09934256,-0.0006316357420228285
4373981,1588145100,7948.71,4.22959126,-0.0003876344607035474
4375421,1588231500,9138.46,9.24560491,0.0035264099097134546
4376861,1588317900,8741.7,9.27451621,-0.0004268726031333803
4378301,1588404300,8831.71,0.02572482,-4.529154735067561e-06
4379741,1588490700,9005.91,0.1207392,-0.0005021446687678722
4381181,1588577100,8609.47,0.53406555,0.001511162655842349
4382621,1588663500,9048.24,0.51283241,0.0013520240075316015
4384061,1588749900,9031.05,8.2413412,-3.211246893938651e-05
4385501,1588836300,9290.0,10.61987027,0.0007077871647422953
4386941,1588922700,9813.55,8.31470878,-0.0007699367734039642
4388381,1589009100,9687.06,8.77107577,0.0012310547479122084
4389821,1589095500,8735.03,24.30278965,-0.00027254040869621694
4391261,1589181900,8690.12,0.2487273,5.7536273742944505e-06
4392701,1589268300,8685.42,7.06926453,0.0012476613536608642
4394141,1589354700,8894.6,6.46914165,0.00032031649517562486
4395581,1589441100,9502.38,13.82418547,-0.0016137753805969062
4397021,1589527500,9616.05,2.78839165,-0.0009941185655544967
4398461,1589613900,9454.99,1.30298358,-0.00040841677132793456
4399901,1589700300,9516.54,0.027,0.00027523436941904344
4401341,1589786700,9792.74,1.00676806,-0.0001736281334770268
4402781,1589873100,9588.91,0.44839364,0.0005274146156387284
4404221,1589959500,9768.2,2.64601427,0.0
4405661,1590045900,9462.26,7.62442898,-0.0006122792120104938
4407101,1590132300,9058.38,17.27464642,0.0023041423898318234
4408541,1590218700,9257.59,1.20639567,-0.00029714181984777697
4409981,1590305100,9285.38,4.32756716,-0.0005420054200540751
4411421,1590391500,8802.83,0.69746609,0.000113586927507687
4412861,1590477900,8893.16,1.86617927,-4.497859019000544e-06
4414301,1590564300,8847.74,2.7203255,0.000458663774599459
4415741,1590650700,9177.46,0.08917626,-0.0004480369766768697
4417181,1590737100,9526.82,0.23721495,-5.6685295834161296e-05
4418621,1590823500,9550.0,17.48848546,0.00043122757511950867
4420061,1590909900,9573.15,0.00600181,0.0
4421501,1590996300,9558.0,2.17465951,-0.0005422482575826082
4422941,1591082700,10120.0,25.66990976,0.0
4424381,1591169100,9495.68,0.35083056,0.0004547368421052325
4425822,1591255560,9654.51,2.94812972,0.000128420889107504
4427262,1591341960,9783.52,1.17176127,-0.0005082553139270305
4428702,1591428360,9610.74,0.0309,0.0
4430142,1591514760,9649.34,0.69,-0.00038255586715260344
4431583,1591601220,9740.2,1.92766275,0.0001508981519595044
4433023,1591687620,9674.93,2.4412232,0.0009489762621694598
4434463,1591774020,9759.99,1.6625163,-0.00042846262893601775
4435903,1591860420,9798.18,6.3100312,-5.103014554929502e-06
4437343,1591946820,9428.38,26.35819555,-0.0005826238022517276
4438783,1592033220,9424.05,0.028,0.0
4440223,1592119620,9396.35,2.663,0.0
4441663,1592206020,9054.72,0.46327001,-0.0009429384083242598
4443103,1592292420,9483.47,0.05570475,0.0
4444543,1592378820,9472.14,13.65242968,-0.0003527374112876126
4445983,1592465220,9432.6,1.86229916,0.0005128509426285248
4447423,1592551620,9287.05,0.77196193,0.0002594338099308092
4448863,1592638020,9303.16,1.2299,-0.0003397849462365435
4450304,1592724480,9374.1,0.09759771,0.0007685493816960667
4451744,1592810880,9422.11,2.60819409,0.0004063255229717065
4453184,1592897280,9637.4,2.20128872,-0.0002480537124506791
4454624,1592983680,9601.79,1.372178,0.000986342075500903
4456064,1593070080,9147.37,0.8736764,0.00035844448208584485
4457504,1593156480,9122.59,9.96924681,-2.1923646516756305e-06
4458944,1593242880,9154.5,0.44473603,0.00048149834423526976
4460384,1593329280,8986.47,0.08530302,0.0006083225644300522
4461824,1593415680,9085.66,0.05875,0.0005676055625344968
4463264,1593502080,9136.88,1.82534753,0.0006781084711060964
4464704,1593588480,9152.32,7.84093482,-0.00025355191256827423
4466144,1593674880,9208.49,0.40262276,-0.00037914177077672803
4467585,1593761340,9094.71,0.42504111,0.00040666446115318253
4469025,1593847740,9079.42,0.10293699,0.0
4470465,1593934140,9055.48,0.00366124,0.0
4471905,1594020540,9191.0,1.17552427,0.0003860982864848495
4473345,1594106940,9243.94,2.35089597,0.00029632257199338377
4474785,1594193340,9280.03,2.12554618,0.00019069577021683484
4476225,1594279740,9396.29,14.6357522,0.0004255187871863527
4477666,1594366200,9158.88,5.488626,-6.988242282353574e-05
4479106,1594452600,9281.31,0.07387017,-0.00044625677873741864
4480546,1594539000,9256.48,2.4530022,-7.778939816928541e-05
4481986,1594625400,9275.0,11.12280326,-0.00037750094375235937
4483426,1594711800,9187.45,0.74032,4.5712444777742034e-05
4484866,1594798200,9223.0,3.97652127,2.1684871116441855e-06
4486306,1594884600,9120.38,5.51022772,-0.00033123623505034545
4487746,1594971000,9113.49,0.0324,0.0
4489186,1595057400,9141.49,0.18274374,-5.360463844215969e-05
4490628,1595143920,9159.0,3.490338,-0.0002621060218858131
4492068,1595230320,9174.39,0.27682872,-1.4170080202566708e-05
4493508,1595316720,9230.76,0.16060764,-0.0006254749327642021
4494948,1595403120,9362.02,0.44346108,-0.00019978312313379597
4496388,1595489520,9513.77,0.76917648,-8.935216526580311e-05
4497828,1595575920,9514.02,5.70204269,6.306084741170574e-05
4499268,1595662320,9593.02,0.37410756,0.00014070751909717508
4500708,1595748720,9703.52,1.53588465,-0.00047118502518310836
4502148,1595835120,10227.82,6.04243208,0.001404970216388789
4503588,1595921520,10953.97,3.73236151,-0.00036255707762551095
4505028,1596007920,11019.72,3.50157879,-1.4519635992712458e-05
4506468,1596094320,10942.73,10.13595041,0.0
4507908,1596180720,11139.55,2.43030861,-0.0001705925397188488
4509348,1596267120,11627.76,30.67039084,-0.0014098225966056434
4510788,1596353520,11358.78,26.07772374,0.0010412800709196284
4512228,1596439920,11215.0,5.51246265,0.00010520515897571999
4513668,1596526320,11307.74,3.48705862,-0.0003768750862566412
4515108,1596612720,11300.35,2.07813069,-0.0007589591720702767
4516548,1596699120,11683.72,0.60443011,-0.0003184931506848754
4517988,1596785520,11791.27,3.91913834,-0.001305208094498153
4519428,1596871920,11627.92,0.22418353,-1.7200010320381633e-06
4520868,1596958320,11695.87,0.09116391,-0.0003190177332807666
4522308,1597044720,11984.32,5.12174947,0.0004020305042730095
4523748,1597131120,11757.26,0.27277851,-0.0006195755226817965
4525188,1597217520,11358.97,0.07503758,4.313585328878149e-05
4526628,1597303920,11543.39,6.7726098,0.0
4528068,1597390320,11716.91,16.99267482,-0.00043972895619442644
4529508,1597476720,11892.0,1.63846133,-0.0006664377890421533
4530948,1597563120,11880.39,0.10062267,-3.282828282823383e-05
4532388,1597649520,11832.18,0.11347061,-0.0005547277859426812
